,page_link,product_name,item_no,description,style,material,type_class,color,rating
1311,https://www.overstock.com/Home-Garden/Kilim-Pouf-Salhford-15-x15-x17/20166055/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=771,"Kilim Pouf Salhford, (15""x15""x17"")",26060323,Kick your feet up or provide additional seating with this kilim pouf. The striking geometric pattern features orange and brown colors to add a Southwestern touch to your room.,Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Grey, Orange",0.0
1312,https://www.overstock.com/Home-Garden/Handmade-Swirl-Blue-Red-Wool-Double-Pouf-Ottoman-USA/9314643/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=772,Handmade Swirl Blue/ Red Wool Double Pouf Ottoman (USA),16475233,"Add a splash of color to your furnishings with this beautiful pouf ottoman. Outfitted in blue wool fabric with a red swirl design on the top, this versatile cushion is filled with micro beads, perfect for seating, table space, foot rest and more.",Modern & Contemporary,"Fabric, Wool","Pouf, Standard Ottoman","Blue, Red",0.0
1313,https://www.overstock.com/Home-Garden/Kilim-Pouf-Northrup-12-x12-x17/20166065/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=773,"Kilim Pouf Northrup, (12""x12""x17"")",26060330,Jazz up your space with this pouf constructed from a hand-knotted kilim and featuring a geometric tribal pattern. The dark hues of this pouf help it stand out in light rooms.,Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Black, Brown, Orange",0.0
1314,https://www.overstock.com/Home-Garden/Kilim-Pouf-Amina-12-x12-x17/20166075/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=774,"Kilim Pouf Amina, (12""x12""x17"")",26060341,"Spruce up your family area with this pouf. Made with a geometric pattern, this pouf features an upholstered texture for an elegant touch, and it works as a foot stool or as extra seating space.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Black, Brown, Grey",0.0
1315,https://www.overstock.com/Home-Garden/Kilim-Pouf-Mustapha-12-x12-x17/20166054/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=775,"Kilim Pouf Mustapha, (12""x12""x17"")",26060322,"Experience ultimate comfort when resting your feet on this practical Mustapha pouf by Noori Rug. Boasting a tribal design in tones of black, brown, and red, this pouf infuses color and visual interest into your home.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Black, Brown, Orange",0.0
1316,https://www.overstock.com/Home-Garden/Kilim-Pouf-Barwolf-12-x12-x17/20166066/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=776,"Kilim Pouf Barwolf, (12""x12""x17"")",26060333,"Perk up your living room with this pouf. Made with wool, this upholstered pouf features a red and burgundy geometric pattern for attention-grabbing detail and the 12-inch size is easy to move from room to room.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Burgundy, Red",0.0
1317,https://www.overstock.com/Home-Garden/Square-Pouf-Bella-Royal/16287269/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=777,Square Pouf Bella Royal,22653839,"Our Pouf Square Ottomans are a great add on to any decor. They work as a foot rest or extra seating. They are filled with polyester fiber & recycled EPS filler. The ottomans are overstuffed for long lasting, maximum comfort & support. The cover of this piece is removable for easy care. Bella is a lush polyester velvet in rich colors. Also available in a round shape.",Modern & Contemporary,Polyester,"Foot Stool, Pouf, Standard Ottoman",Blue,0.0
1318,https://www.overstock.com/Home-Garden/Decorative-Argyle-Brown-Pouf/6590912/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=778,Decorative Argyle Brown Pouf,14163674,This decorative pouf is perfect for adding spice to any home. This unique furniture is perfect for any living space.,Patterned,Cotton,Polyester,Brown,2.0
1319,https://www.overstock.com/Home-Garden/Square-Pouf-Sterling-Indigo/16287340/product.html?refccid=4BO3M42UVDY3RISFAFQLN5DURA&searchidx=779,Square Pouf Sterling Indigo,22653890,"Our Pouf Square Ottomans are a great add on to any decor. They work as a foot rest or extra seating. They are filled with polyester fiber & recycled EPS filler. The ottomans are overstuffed for long lasting, maximum comfort & support. The cover of this piece is removable for easy care. Sterling is a polyester with a soft, linen like texture. Also available in a round shape.",Modern & Contemporary,Polyester,"Foot Stool, Pouf, Standard Ottoman",Blue,0.0
1320,https://www.overstock.com/Home-Garden/Handmade-Jiti-Vince-Ottoman-Pouf-USA/8458811/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=780,Handmade Jiti Vince Ottoman Pouf (USA),15751299,"This fabulous ottoman features a geometric zig-zag design in bold colors for a stylish finish. Complete with a 100-percent cotton construction, this versatile ottoman is perfect for use as a stool, foot rest or modern accent table if paired with a tray.",,Cotton,"Pouf, Standard Ottoman",Grey,0.0
1321,https://www.overstock.com/Home-Garden/Square-Pouf-Sterling-Charcoal/16290563/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=781,Square Pouf Sterling Charcoal,22656710,"Our Pouf Square Ottomans are a great add on to any decor. They work as a foot rest or extra seating. They are filled with polyester fiber & recycled EPS filler. The ottomans are overstuffed for long lasting, maximum comfort & support. The cover of this piece is removable for easy care. Sterling is a polyester with a soft, linen like texture. Also available in a round shape.",Modern & Contemporary,Polyester,"Foot Stool, Pouf, Standard Ottoman",Grey,0.0
1322,https://www.overstock.com/Home-Garden/Decorative-Antique-Brown-Pouf/6590941/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=782,Decorative Antique Brown Pouf,14163694,This decorative pouf is perfect for adding spice to any home. This unique furniture is perfect for any living space.,Modern & Contemporary,Wool,Polyester,Brown,3.5
1323,https://www.overstock.com/Home-Garden/Sunglasses-Rock-It-Pouf/10108923/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=783,Sunglasses Rock It Pouf,17248666,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Orange, Red, Yellow",1.0
1324,https://www.overstock.com/Home-Garden/Moroccan-8-Pouf/10108864/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=784,Moroccan 8 Pouf,17248771,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
1325,https://www.overstock.com/Home-Garden/Sunglasses-Live-It-Pouf/10108928/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=785,Sunglasses Live It Pouf,17248671,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Green, Orange, Pink, Yellow",0.0
1326,https://www.overstock.com/Home-Garden/Daisy-Hum-Teal-Pouf/10108828/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=786,Daisy Hum Teal Pouf,17248604,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,"Blue, Multi",0.0
1327,https://www.overstock.com/Home-Garden/Sugar-Skull-Colored-Box-Pouf/10108916/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=787,Sugar Skull Colored Box Pouf,17248659,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Blue, Pink, Purple, Red, White, Yellow",0.0
1328,https://www.overstock.com/Home-Garden/Giraffe-No-3-Pouf/10108839/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=788,Giraffe No 3 Pouf,17248613,"The zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Yellow,0.0
1329,https://www.overstock.com/Home-Garden/18-Burgundy-and-Beige-Southwestern-Floral-Wool-Square-Pouf-Ottoman-Red/16610271/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=789,"18"" Burgundy and Beige Southwestern Floral Wool Square Pouf Ottoman - Red",22937667,This square pouf combines multiple floral patterns with soothing colors to bring a contemporary look to any room,,,,,0.0
1330,https://www.overstock.com/Home-Garden/Tween-Butterfly-Pouf/10060670/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=790,Tween Butterfly Pouf,17205814,"This zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polyester,"Green, Orange, Pink, Purple",0.0
1331,https://www.overstock.com/Home-Garden/Neon-Party-Bike-Pattern-Pouf/10108865/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=791,Neon Party Bike Pattern Pouf,17248772,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
1332,https://www.overstock.com/Home-Garden/Follow-Your-Heart-Pouf/10108834/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=792,Follow Your Heart Pouf,17248609,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
1333,https://www.overstock.com/Home-Garden/Paris-Bistro-Pouf/10122612/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=793,Paris Bistro Pouf,17260894,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
1334,https://www.overstock.com/Home-Garden/Sunglasses-Love-It-Pouf/10108922/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=794,Sunglasses Love It Pouf,17248665,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Pink, Red",0.0
1335,https://www.overstock.com/Home-Garden/Winter-Lodge-Deer-Ottoman/10060666/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=795,Winter Lodge Deer - Ottoman,17205810,"This zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.","Cabin & Lodge, Casual",Polyester,Polyester,Brown,0.0
1336,https://www.overstock.com/Home-Garden/Life-Is-Pouf/10108856/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=796,Life Is Pouf,17248628,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,5.0
1337,https://www.overstock.com/Home-Garden/Collage-Parrot-Pouf/10108824/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=797,Collage Parrot Pouf,17248600,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,"Polyester, Polystyrene Beads",Grey,0.0
1338,https://www.overstock.com/Home-Garden/Butterfly-Collage-Burlap-Pouf/10108883/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=798,Butterfly Collage Burlap Pouf,17248789,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
0,https://www.overstock.com/Home-Garden/Pink-is-for-Girls-Pouf/10122645/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=799,Pink is for Girls Pouf,17260921,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
1,https://www.overstock.com/Home-Garden/Stamp-Original-Pouf/10108873/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=800,Stamp Original Pouf,17248780,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Red, Tan",0.0
2,https://www.overstock.com/Home-Garden/Just-When-I-Pouf/10108853/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=801,Just When I Pouf,17248625,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
3,https://www.overstock.com/Home-Garden/20-Red-and-Blue-Crochet-Pattern-Knitted-Oval-Indoor-Pouf-Ottoman/20761792/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=802,"20"" Red and Blue Crochet Pattern Knitted Oval Indoor Pouf Ottoman",26582345,"Wisteria collection is faultless in aspects of construction and style, this piece embodies impeccable artistry while maintaining principles of affordability and durable design; making it the ideal accessory for your decor",,,,,0.0
4,https://www.overstock.com/Home-Garden/Conifer-Lodge-Owl-Pouf/10108914/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=803,Conifer Lodge Owl Pouf,17248657,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,"Cabin & Lodge, Casual",Polyester,Polystyrene Beads,Green,0.0
5,https://www.overstock.com/Home-Garden/Chestnut-Horse-at-Fence-Pouf/10108848/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=804,Chestnut Horse at Fence Pouf,17248621,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,"Polyester, Polystyrene Beads",Multi,0.0
6,https://www.overstock.com/Home-Garden/Jani-Ivory-Beige-Jute-Pouf-Round-Pouf/10356446/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=805,Jani Ivory Beige Jute Pouf Round Pouf,17464756,"The Jani ivory beige jute pouf round ottoman brings a stylish and versatile blend of rich, chunky texture to your decor. Constructed of natural jute, this contemporary ivory cube ottoman is perfect for using as a side table, foot rest or additional seat.",Transitional,"Cotton, Jute","Foot Stool, Standard Ottoman",Off-White,3.0
7,https://www.overstock.com/Home-Garden/Deer-Elegance-Filigree-Pouf/10108881/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=806,Deer Elegance Filigree Pouf,17248787,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
8,https://www.overstock.com/Home-Garden/Basketball-Words-Pouf/10108904/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=807,Basketball Words Pouf,17248648,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
9,https://www.overstock.com/Home-Garden/Summer-Florals-Pattern-III-Pouf/10108878/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=808,Summer Florals Pattern III Pouf,17248784,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Green, Pink, Purple",0.0
10,https://www.overstock.com/Home-Garden/No-Such-Thing-Pouf/10122644/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=809,No Such Thing Pouf,17260920,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
11,https://www.overstock.com/Home-Garden/18-Brick-Orange-and-Gray-Stitched-Jute-Square-Pouf-Ottoman/16613695/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=810,"18"" Brick Orange and Gray Stitched Jute Square Pouf Ottoman",22940524,This square pouf combines a stitched top pattern with earthtone colors that will add warmth and simplicity to any room,,,,,0.0
12,https://www.overstock.com/Home-Garden/Conifer-Lodge-Deer-Pouf/10108900/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=811,Conifer Lodge Deer Pouf,17248644,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,"Cabin & Lodge, Casual",Polyester,Polystyrene Beads,Multi,0.0
13,https://www.overstock.com/Home-Garden/Summer-Florals-Pattern-I-Pouf/10108877/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=812,Summer Florals Pattern I Pouf,17248783,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,"Pink, Yellow",0.0
14,https://www.overstock.com/Home-Garden/Summer-Florals-Pink-Stripe-Pouf/10108879/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=813,Summer Florals Pink Stripe Pouf,17248785,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,Pink,0.0
15,https://www.overstock.com/Home-Garden/Salty-Air-Sea-Turtle-Pouf/10122603/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=814,Salty Air Sea Turtle Pouf,17260886,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
16,https://www.overstock.com/Home-Garden/Conifer-Lodge-Moose-Pouf/10108906/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=815,Conifer Lodge Moose Pouf,17248650,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,"Cabin & Lodge, Casual",Polyester,Polystyrene Beads,Multi,0.0
17,https://www.overstock.com/Home-Garden/Medallion-Grid-Pouf/10108859/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=816,Medallion Grid Pouf,17248767,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
18,https://www.overstock.com/Home-Garden/Palms-Pouf/10122639/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=817,Palms Pouf,17260915,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,"Green, Multi",1.0
19,https://www.overstock.com/Home-Garden/Palms-Pouf/10122647/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=818,Palms Pouf,17260922,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
20,https://www.overstock.com/Home-Garden/18-White-Ice-Blue-Piping-Edged-Decorative-Indoor-Square-Pouf-Ottoman/20763063/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=819,"18"" White Ice Blue Piping Edged Decorative Indoor Square Pouf Ottoman",26583467,The versatile and eye-catching designed evelyn collection features attractive color tones which is a perfect accent piece,,,,,0.0
21,https://www.overstock.com/Home-Garden/Colorado-Pouf/10108825/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=820,Colorado Pouf,17248601,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
22,https://www.overstock.com/Home-Garden/Honu-Turtle-Green-Pouf/10108870/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=821,Honu Turtle Green Pouf,17248777,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polystyrene Beads,Multi,0.0
23,https://www.overstock.com/Home-Garden/Salty-Air-Crab-Pouf/10122600/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=822,Salty Air Crab Pouf,17260884,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Green,0.0
24,https://www.overstock.com/Home-Garden/East-Side-Yellow-Pouf/10108846/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=823,East Side Yellow Pouf,17248619,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The Pouf is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,"Polysterine Pearls, Polystyrene Beads","Black, Multi",0.0
25,https://www.overstock.com/Home-Garden/Winter-Lodge-Deer-Pattern-Ottoman/10060665/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=824,Winter Lodge Deer Pattern - Ottoman,17205809,"This zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.","Cabin & Lodge, Casual",Polyester,Polyester,Multi,0.0
26,https://www.overstock.com/Home-Garden/Leo-Pouf/10108823/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=825,Leo Pouf,17248599,"The zippered, removable printed cover features the design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
27,https://www.overstock.com/Home-Garden/Palms-Pouf/10122642/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=826,Palms Pouf,17260918,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
28,https://www.overstock.com/Home-Garden/Palms-Pouf/10122638/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=827,Palms Pouf,17260914,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,0.0
29,https://www.overstock.com/Home-Garden/Palms-Pouf/10122640/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=828,Palms Pouf,17260916,"""Beautiful art by creates design in perfect for this printed pouf ottoman. The zippered, removable printed cover, features the design in each panel, and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.",Casual,Polyester,Polystyrene Beads,Multi,5.0
30,https://www.overstock.com/Home-Garden/Sponge-Paint-Relax-Pouf/10108867/product.html?refccid=UJEC6P5V3F3IQ5SCWT6KRY2TS4&searchidx=829,Sponge Paint Relax Pouf,17248774,This zippered pouf has a removable printed cover that features a design in each panel and is made from easy care polyester fabric. A separate fabric zippered insert contains the durable polystyrene beads that provide the fill. The ottoman is great for resting tired feet at the end of a long day or makes great extra seating when needed.,Casual,Polyester,Polyester,Blue,0.0
