,page_link,product_name,item_no,description,style,material,type_class,color,rating
121,https://www.overstock.com/Home-Garden/Belleze-Club-Chair-Tub-Faux-Leather-Armchair-Seat-Accent-Living-Room/22163167/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=121,Belleze Club Chair Tub Faux Leather Armchair Seat Accent Living Room,27824128,"Add stylish extra seating with this Belleze faux-leather club chair. Boasting a sophisticated design, this contemporary tub chair features flared arms to provide your guests with a sturdy, comfortable place to rest their arms throughout their visit. The flared legs of the piece add an additional layer of style to the chair and make it easy for you to clean underneath it. Add a touch of elegance to any room with this beautiful accent chair from Belleze. With top stitching for durability, foam padding for comfort and solid wood legs for strength, this chair is sure to be a family favorite.",,,,"Black, Brown, White",0.0
122,https://www.overstock.com/Home-Garden/Gymax-Arm-Chair-Tufted-Back-Fabric-Upholstered-Accent-Chair-Single-Sofa-Wood-Leg-Beige/23008650/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=122,Gymax Arm Chair Tufted Back Fabric Upholstered Accent Chair Single Sofa Wood Leg Beige,28571091,"This is our sofa chair, which offers you the ultimate in lounging after along days work. Featuring premium wood construction, this armchair can retain its value over a long term. What's more, the deep seat and ergonomic back offer comfortable to you. This armchair is filled with high density sponge, which will make you feel soft and comfortable. The contemporary sleek design can match any decor of your office or meeting room. Don't hesitant to buy it!",Modern & Contemporary,Linen,,Beige,2.0
123,https://www.overstock.com/Home-Garden/Gymax-Arm-Chair-Tufted-Back-Fabric-Upholstered-Accent-Chair-Single-Sofa-Wood-Legs-Gray/23008661/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=123,Gymax Arm Chair Tufted Back Fabric Upholstered Accent Chair Single Sofa Wood Legs Gray,28571104,"This is our sofa chair, which offers you the ultimate in lounging after along days work. Featuring premium wood construction, this armchair can retain its value over a long term. What's more, the deep seat and ergonomic back offer comfortable to you. This armchair is filled with high density sponge, which will make you feel soft and comfortable. The contemporary sleek design can match any decor of your office or meeting room. Don't hesitant to buy it!",Modern & Contemporary,Linen,,Grey,2.0
124,https://www.overstock.com/Home-Garden/Gymax-Wingback-Tufted-Accent-Chair-Fabric-Nailhead-Vintage-Armchair-Beige/22999638/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=124,Gymax Wingback Tufted Accent Chair Fabric Nailhead Vintage Armchair Beige,28563101,Our wingback chair has a elegant design that can enhance the look of any room. It is coverd with beautiful fabric with high-quality welting at the seams for style. It has powerful weight capacity because of the sturdy wood frame. It would be so enjoyable to read newspaper or take a cup of drink on the comfortable oversized seat to relax yourself. It will be the best choice for your home!,Modern & Contemporary,Wood,,Beige,0.0
125,https://www.overstock.com/Home-Garden/Omax-Decor-Zola-Lounge-Chair/23527124/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=125,Omax Decor Zola Lounge Chair,29035531,The Zola armchair features sturdy and elegant Z – shaped frame with clean lines crafted from solid wood. The wider seat upholstered in timeless fabrics makes this accent chair a great addition to every home. ,"Industrial, Mid-Century Modern, Modern & Contemporary",Wood,"Accent Chairs, Arm Chairs, Lounge Chairs","Beige, Brown",0.0
126,https://www.overstock.com/Home-Garden/Chance-Upholstered-Fabric-Armchair/22894804/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=126,Chance Upholstered Fabric Armchair,28469699,"""Distill mid-century charm with Chance Upholstered Fabric Armchair. Clean lines and flared arms add intrigue to the elegant silhouette, as the broad, oversized profile offers up a comfortable place to rest and relax. Finely upholstered in soft polyester fabric, Chance features plush, dense foam padding, removable cushions for easy cleaning with machine-washable cushion covers, a solid wood frame with tapered legs, and plastic non-marking foot caps. Update your living room, lounge area, apartment or small living space with this low profile contemporary armchair perfect for all casual seating needs. Chair Weight Capacity: 331 lbs.",Modern & Contemporary,Wood,Arm Chairs,"Beige, Grey, Off-White, White",0.0
127,https://www.overstock.com/Home-Garden/Ave-Six-Ashton-Arm-Chair-with-Removable-Slip-Cover/21507072/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=127,Ave Six Ashton Arm Chair with Removable Slip Cover,27239686,"The Ashton Slip Cover Chair is a soothing armchair that complements the cozy sensibilities of the living room. For a peaceful retreat after working all day, this chair easily accommodates your needs. The slipcover cloth is removable and washable with simplicity. Smooth fabric and divine amenities gives your living room a decorative facelift.","Casual, Traditional","Fabric, Polyester, Wood","Accent Chairs, Arm Chairs","Blue, Grey, Off-White",4.8
128,https://www.overstock.com/Home-Garden/Abbyson-Reagan-Brown-Top-Grain-Leather-Armchair/21131786/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=128,Abbyson Reagan Brown Top Grain Leather Armchair,26910943,Click here to measure your home for delivery,Transitional,"Foam, Leather, Wood",Arm Chairs,Brown,0.0
129,https://www.overstock.com/Home-Garden/BELLEZE-Living-Room-Vintage-Upholstered-Button-Tufted-Isaiah-Accent-Arm-Chair/22801639/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=129,BELLEZE Living Room Vintage Upholstered Button Tufted Isaiah Accent Arm Chair,28389485,Add a chic modern accent to your living space with this low-back armchair that features wooden legs and button tufting. The thick foam-filled cushions keep you comfortable while you relax with a new novel or binge-watch streamed episodes of a favorite show. Choose from a bevy of vivid upholstery colors to coordinate this low-back armchair with your other furniture.,,,,"Blue, Cream, Grey, Red, Yellow",0.0
130,https://www.overstock.com/Home-Garden/Abbyson-Winston-Burgundy-Top-Grain-Leather-Reclining-Armchair/22848918/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=130,Abbyson Winston Burgundy Top Grain Leather Reclining Armchair,28429546,Enjoy the company of friends and family while relaxing in the comfort of this top grain leather reclining armchair. Steel reclining mechanisms can take years of use without problems. Fully stuffed cushions of high-quality leather provide long life and comfort.,Transitional,Leather,"Arm Chairs, Recliners",Burgundy,0.0
131,https://www.overstock.com/Home-Garden/Arabella-Farmhouse-Armchair-by-Christopher-Knight-Home/22632283/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=131,Arabella Farmhouse Armchair by Christopher Knight Home,28241619,"Make your own personal homestead feel a bit more like home with a new place to curl up with a book after a long day - this plucky, farmhouse-style armchair is designed with comfort in mind. Generously upholstered and standing tall on four strutted legs, this piece is the perfect way to create an inviting, mid-century atmosphere in your living room or bedroom.",Modern & Contemporary,"Fabric, Wood",Arm Chairs,"Blue, Brown, Green",4.8
132,https://www.overstock.com/Home-Garden/5West-Donnie-Armchair/21852494/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=132,5West Donnie Armchair,27547614,"This attractive mid-century designed armchair from our 5West collection is a timeless addition to any space. Sits comfortably in our light and dark grey fabric, or in a vintage-look havana dark brown and tobacco tan faux leather with button tufting and piping detail. Finished with black tapered wood legs.","Mid-Century, Transitional",Faux Leather,"Arm Chairs, Club Chairs","Brown, Tan",0.0
133,https://www.overstock.com/Home-Garden/Best-Master-Furniture-Beige-White-Fabric-Wood-Armchair/21950227/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=133,Best Master Furniture Beige/White Fabric/Wood Armchair,27633184,Relax on this plushy padded arm chair from Best Master Furniture. Beige fabric on the removable cushions pairs well with the white solid pine frame for a neutral centerpiece.,"Beach, Casual, Transitional","Polyester Blend, Upholstered, Wood","Accent Chairs, Arm Chairs",Beige,4.3
134,https://www.overstock.com/Home-Garden/Gymax-Wooden-Rocking-Chair-Porch-Rocker-Armchair-Balcony-Deck-Garden-Furniture-Black/22530883/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=134,Gymax Wooden Rocking Chair Porch Rocker Armchair Balcony Deck Garden Furniture Black,28151785,"Our rocking chair uses high quality wood as material along with reinforced wood bars to make the chair super sturdy. It has a stable structure and not easily broken or warped. This rocking chair has a natural style with environment friendly paint. It is a great addition to your patio, lawn, garden or indoor living room, balcony or other places. It is the perfect complement to your home, both for the indoors and outdoors. This chair makes your leisure time more enjoyable and creates a warm and comfortable home environment for you.",,Wood,,Black,0.0
135,https://www.overstock.com/Home-Garden/Poly-and-Bark-Hendrick-Chesterfield-Armchair-in-Gray/21796104/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=135,Poly and Bark Hendrick Chesterfield Armchair in Gray,27497376,"Classic details are the hallmark of this Chesterfield tufted sofa. Wrapped in beautiful and durable gray upholstery, the armchair features a classic silhouette with medium firm seating, a low back and high arms, all rolled and adorned with diamond button tufting. Complete with espresso-stained wood legs with traditional elegance, the chair includes a removable seat cushion that secures with Velcro for a comfortable sitting experience. Add to an existing seating group or create an intimate sitting area around this appealing upholstered chair.Only minimal assembly is required once the Hendrick arrives on your doorstep.","Traditional, Transitional",Fabric,Arm Chairs,Grey,0.0
136,https://www.overstock.com/Home-Garden/Swainson-Traditional-Tweed-Armchair-by-Christopher-Knight-Home/22995824/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=136,Swainson Traditional Tweed Armchair by Christopher Knight Home,28559820,"Underscore your communal living area with a traditionally-inspired armchair; this piece's overstuffed tweed upholstery is nostalgic and inviting, featuring medium-gauge piping along its cushioned edges. Supported by polished turned legs and sporting curvy, retro arms, this smart and simple selection is sure to become a cherished part of your home.",Traditional,"Fabric, Polyester, Wood",Arm Chairs,"Blue, Grey, Purple, Red",0.0
137,https://www.overstock.com/Home-Garden/Abbyson-Larson-Leather-Armchair/23438177/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=137,Abbyson Larson Leather Armchair,28956007,"Introducing the Abbyson Larson Top-Grain Leather Armchair. This armchair features tufted back cushions and hand-stitched details. Crafted with pinewood frames and padded with resilient 2.0 high-density foam, the Abbyson Larson Top-Grain Leather Armchair will be an impressive statement piece and add comfort to your home.",Modern & Contemporary,Leather,Arm Chairs,Blue,0.0
138,https://www.overstock.com/Home-Garden/BELLEZE-Mid-Century-Isaiah-Tufted-Accent-Arm-Chair-Upholstered-w-Wooden-Leg-Yellow/22732165/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=138,"BELLEZE Mid-Century Isaiah Tufted Accent Arm Chair Upholstered w/ Wooden Leg, Yellow",28328520,Add a chic modern accent to your living space with this low-back armchair that features wooden legs and button tufting. The thick foam-filled cushions keep you comfortable while you relax with a new novel or binge-watch streamed episodes of a favorite show. Choose from a bevy of vivid upholstery colors to coordinate this low-back armchair with your other furniture.,,Linen,,,0.0
139,https://www.overstock.com/Home-Garden/Bourchier-Modern-Button-Tufted-Waffle-Stitching-Velvet-Armchair-by-Christopher-Knight-Home/24189298/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=139,Bourchier Modern Button-Tufted Waffle Stitching Velvet Armchair by Christopher Knight Home,29632761,"Item Description: This jewel-toned velvet armchair will impart your living space with just the right touch of modern, carefree glam. Feature-Benefit: HAND-CRAFTED DETAILS - This accent chair is upholstered and button-tufted in jewel-toned velvet with a waffle stitch. Its seating design is plush and inviting against tapered birch legs in dark espresso with golden tips. VERSATILE - This piece is compact and low-profile, perfect for small homes or those living in an apartment or dorm setting. SOME ASSEMBLY REQUIRED - This selection comes included with everything you need to assemble it, tools, hardware, and all.",Modern & Contemporary,"MDF, Pine, Velvet","Arm Chairs, Club Chairs","Black, Blue, Green, Purple, Red",0.0
140,https://www.overstock.com/Home-Garden/Havenside-Home-Ossabaw-Wing-Chair/22751743/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=140,Havenside Home Ossabaw Wing Chair,22751743,"Experience authentic American craftsmanship with the Ossabaw Wing armchair from Havenside Home. Available in your choice of upholstery, this durable chair is hand-upholstered my Amish-Mennonites on a made-to-order basis.","Americana, Lake House, Traditional, Transitional, Urban","Fabric, Foam, Rubberwood","Accent Chairs, Lounge Chairs, Wingback Chairs","Beige, Blue, Brown, Cream, Green, Grey, Multi, Off-White, Orange, Red, White, Yellow",3.9
141,https://www.overstock.com/Home-Garden/Carson-Carrington-Abytorp-Navy-Blue-Arm-Chair/23122934/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=141,Carson Carrington Abytorp Navy Blue Arm Chair,23122934,"Relax elegantly in this mid-century-style armchair. A thick foam cushion, sinuous springs, and flared arms keep you fully comfortable throughout the afternoon, while the navy blue velvet upholstery and dark wood legs exemplify timeless sophistication.","Mid-Century Modern, Modern & Contemporary, Transitional","Polyester, Velvet",Arm Chairs,Blue,4.5
142,https://www.overstock.com/Home-Garden/Delta-Children-Benbridge-Upholstered-Glider/12369075/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=142,Delta Children Benbridge Upholstered Glider,19194601,"Be prepared for late-night feedings by placing this upholstered glider in your baby's nursery. This swiveling glider provides gentle motion that soothes your infant and lulls him back to sleep. Available in grey or beige, this cozy glider will be your new favorite place to relax with your infant.","Casual, Modern & Contemporary, Traditional","Microfiber, Steel, Wood",Glider,"Beige, Grey",4.1
143,https://www.overstock.com/Home-Garden/Abbyson-Claridge-Grey-Velvet-Tufted-Armchair/9421266/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=143,Abbyson Claridge Grey Velvet Tufted Armchair,16608220,"Give your home a luxurious look with this Claridge armchair from Abbyson. Featuring both traditional detail such as tufted fabric along with a contemporary silhouette, this sofa blends style elements seamlessly, making it the perfect piece to add visual interest to your living room or office.","Modern & Contemporary, Oriental",Polyester,Arm Chairs,Grey,4.5
144,https://www.overstock.com/Home-Garden/Madison-Park-Charlotte-Blue-Camel-Back-Exposed-Wood-Armchair/12754717/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=144,Madison Park Charlotte Blue Camel Back Exposed Wood Armchair,19530874,"Carefully proportioned combined with its beautifully designed ornate hand carving, are just a few ways that this camel back, exposed wood arm chair pays attention to fine detailing.","Casual, Mid-Century Modern, Traditional","Foam, Polyester, Wood","Accent Chairs, Arm Chairs",Blue,4.9
145,https://www.overstock.com/Home-Garden/2xhome-Modern-Plastic-Chair-Armchair-With-Arm-Colors-Wire-Chrome-Legs-Dining/14045421/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=145,2xhome Modern Plastic Chair Armchair With Arm Colors Wire Chrome Legs Dining,20661602,"Plastic armchair is ergonomically designed and contoured for comfort. High Quality Armchair / Lounge Chair with Wooden Eiffel Legs Heavy-duty molded contemporary plastic seat, Made of heavy-duty plastic with matte finish. Legs Made from solid ""Eiffel"" Chrome-plated Steel Base, with floor protectors for sensitive flooring. (Beware of some competitors have similar item, but the chairs are less dense, weight capable, and not as stable as our chairs.) Our mold material has strong UV protection, avoid the chairs goes yellow or discoloration. Ideal for Home and Office Use - Living Rooms, Dining Rooms, Bedrooms, Nurseries, Waiting Areas, Parties, Banquets, etc. 12 Colors Available In Addition to 2 Different Fabric pattern Designs that are also available along with other Leg and seat options check out our listings Very Light & Easy Assembly","Casual, French Country, Modern & Contemporary, Shabby Chic, Urban, Vintage","Chrome, Plastic, Stainless Steel, Vinyl","Accent Chairs, Dining Chairs, Sets","Green, Orange",5.0
146,https://www.overstock.com/Home-Garden/Gracewood-Hollow-Leiber-Traditional-Tufted-Wing-back-Armchair/20000900/product.html?refccid=JZBFGYLFJOV2KMSB66Z5BDDNZU&searchidx=146,Gracewood Hollow Leiber Traditional Tufted Wing back Armchair,20000900,Outfit your favorite reading spot with this traditional wingback chair from Gracewood Hollow. The espresso-finished frame is made from wood and veneer and features a classic shape with rolled arms. Linen-like polyester covers the plush chair and is accented with silver nailhead trim and button tufting.,Traditional,"Fabric, Foam, Wood","Accent Chairs, Arm Chairs, Wingback Chairs","Beige, Blue",3.7
