,link,type
58,https://www.overstock.com/Home-Garden/Furniture-of-America-Herena-Transitional-Linen-like-Sofa/17522698/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=58,sofa
59,https://www.overstock.com/Home-Garden/The-Curated-Nomad-Stadtmuller-Convertible-Sofa-with-Pullout-Bed/20254244/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=59,sofa
60,https://www.overstock.com/Home-Garden/Ersa-Traditional-Wood-Trim-Chenille-Fabric-Gold-Bronze-Sofa-by-Furniture-of-America/14228775/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=60,sofa
61,https://www.overstock.com/Home-Garden/Lifestyle-Solutions-Harvard-Microfiber-Sofa/17126311/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=61,sofa
62,https://www.overstock.com/Home-Garden/Pasargad-Genuine-Leather-Chester-Bay-Tufted-Sofa/11820468/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=62,sofa
63,https://www.overstock.com/Home-Garden/Abbyson-Milan-Futon-Sleeper-Sofa-Bed/9922882/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=63,sofa
64,https://www.overstock.com/Home-Garden/Danise-Tufted-Linen-Upholstered-Tuxedo-Arm-Sofa-by-iNSPIRE-Q-Artisan/22377378/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=64,sofa
65,https://www.overstock.com/Home-Garden/Jasper-Laine-Natty-Black-Button-tufted-Leather-Sofa/8840198/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=65,sofa
66,https://www.overstock.com/Home-Garden/Jasper-Laine-Sax-Oxford-Brown-Leather-Sofa/8494279/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=66,sofa
67,https://www.overstock.com/Home-Garden/Stones-Stripes-Diva-Outback-Bridle-Dark-Brown-Leather-Sofa/8494278/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=67,sofa
68,https://www.overstock.com/Home-Garden/Winslow-Concave-Arm-Modern-Sofa-by-iNSPIRE-Q-Bold/6223601/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=68,sofa
69,https://www.overstock.com/Home-Garden/Coltrane-Transitional-Putty-Tone-Sofa/22047260/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=69,sofa
70,https://www.overstock.com/Home-Garden/Corvus-Prato-Tufted-Velvet-Loveseat-Sofa-with-Rolled-Arms/19755860/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=70,sofa
71,https://www.overstock.com/Home-Garden/Porch-Den-Stonehurst-Gravenstein-Leather-Sofa-with-Two-Built-in-Recliners/20340373/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=71,sofa
72,https://www.overstock.com/Home-Garden/Porter-Grey-Sofa/14096470/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=72,sofa
73,https://www.overstock.com/Home-Garden/Broyhill-Cambridge-Sofa-in-Grey-90/21621577/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=73,sofa
74,https://www.overstock.com/Home-Garden/Baxton-Studio-Sorrento-Mid-century-Retro-Modern-Black-Faux-Leather-Upholstered-Wooden-3-seater-Sofa/10915334/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=74,sofa
75,https://www.overstock.com/Home-Garden/Clay-Alder-Home-Antioch-Green-Linen-Sofa/20254696/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=75,sofa
76,https://www.overstock.com/Home-Garden/Modern-Linen-Fabric-Living-Room-Sofa-3-Seater-Tufted/17611435/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=76,sofa
77,https://www.overstock.com/Home-Garden/Donna-Mid-Century-Style-Fabric-Sofa/17655643/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=77,sofa
78,https://www.overstock.com/Home-Garden/Baxton-Studio-Sorrento-Midcentury-Retro-Modern-Grey-Fabric-Upholstered-Wooden-3-seater-Sofa/10915266/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=78,sofa
79,https://www.overstock.com/Home-Garden/Furniture-of-America-Ferisen-Contemporary-Linen-like-Sofa/17373167/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=79,sofa
80,https://www.overstock.com/Home-Garden/Handy-Living-Caroline-Grey-Microfiber-Convert-a-Couch-Sleeper-Sofa/10188053/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=80,sofa
81,https://www.overstock.com/Home-Garden/Jasper-Laine-Canape-86-inch-Oxford-Honey-Leather-Sofa/8840197/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=81,sofa
